ROLL,CLASS11LAN,CLASS11BLD,CLASS12LAN,CLASS12BLD,CLASS20LAN,CLASS20BLD,CLASS30LAN,CLASS30BLD,CLASS31LAN,CLASS31BLD,CLASS32LAN,CLASS32BLD,CLASS40LAN,CLASS40BLD,CLASS51LAN,CLASS51BLD,CLASS52LAN,CLASS52BLD,CLASS60LAN,CLASS60BLD,CLASS70LAN,CLASS70BLD,CLASS80LAN,CLASS80BLD,YEAR
43632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,95000,2021
43800,0,0,0,0,0,0,0,0,0,0,0,0,112500,0,0,0,0,0,0,0,0,0,0,0,2021
43850,82600,179700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43860,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43910,81200,164100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43920,81200,150400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43930,81200,133500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43940,81200,185600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43950,81200,224100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43960,81200,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43970,81200,138100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43980,81200,172700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44005,76000,124400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44010,76000,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44015,76000,160900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44020,76000,230500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44025,76000,166600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44030,76000,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44035,76000,118400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44042,76000,277800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44045,77400,158800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44050,77800,172400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44055,76000,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44060,76000,140600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44065,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44070,76000,172400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44075,76000,185600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44080,76000,137800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44085,76000,167700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48400,1000,0,0,0,0,2021
44105,74700,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44107,74700,198500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44109,74700,200200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44111,74700,143900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44113,74700,153900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44115,74700,194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44117,74700,193600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44119,74700,185800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44121,74700,168800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44123,74700,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44125,74700,185500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44127,76000,162900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44129,74700,157200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44131,74700,197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44133,74700,152900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44135,74700,175300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44137,74700,163400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44139,74700,224400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44141,76000,122600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44143,74700,195600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44145,74700,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44147,74700,140600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44149,74700,215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51400,700,0,0,0,0,2021
44160,111100,180400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44181,84000,111200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44185,91900,164700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44190,82900,121300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44193,113500,30200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44195,106900,110500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44200,60100,494000,0,0,0,0,133700,498900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44210,0,0,0,0,0,0,588000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44220,66600,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44230,59300,224200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44240,60100,299100,0,0,0,0,56800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44600,0,0,0,0,0,0,0,0,375000,0,373900,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44700,80000,110200,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44800,0,0,0,0,0,0,92000,79900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44900,60100,78900,0,0,0,0,0,0,123500,0,130300,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44910,0,0,0,0,0,0,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45200,0,0,60100,229700,0,0,437700,53600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45300,60100,183200,0,0,0,0,54400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45500,0,0,0,0,0,0,362800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45600,0,0,0,0,0,0,367500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45720,0,0,0,0,0,0,654100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45810,0,0,0,0,0,0,371600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45910,65500,139000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46010,0,0,0,0,0,0,0,0,184000,0,232800,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46110,0,0,0,0,0,0,0,0,184000,0,232800,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46210,81800,189500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46310,69300,182500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46410,60100,143700,0,0,0,0,49500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46450,64800,131800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46500,0,0,0,0,0,0,381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46600,0,0,0,0,0,0,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46700,0,0,0,0,0,0,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,2021
46800,0,0,0,0,0,0,0,0,289200,0,314000,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46900,60100,270100,0,0,0,0,67500,42400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46925,0,0,0,0,0,0,348800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47000,60100,254200,0,0,0,0,297300,476700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47050,97900,160500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47100,60100,154800,0,0,0,0,212400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47200,60100,314600,0,0,0,0,248900,0,0,0,0,0,0,0,0,0,0,0,4700,65200,0,0,0,0,2021
47400,0,0,0,0,0,0,464900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47450,0,0,0,0,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47500,60100,218500,0,0,0,0,87900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47590,79900,176700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47600,0,0,0,0,0,0,207800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47700,60100,90800,0,0,0,0,241100,46800,0,0,0,0,0,0,0,0,0,0,5700,7500,0,0,0,0,2021
47900,113700,159100,0,0,0,0,4500,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47920,109800,209800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47940,0,0,0,0,0,0,303100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47950,107500,198700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48000,0,0,0,0,0,0,224500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48100,99400,141400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48150,107500,173400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48210,98300,205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48220,99400,107600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48240,106900,151700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48250,89700,134600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48260,107200,176100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48300,0,0,0,0,0,0,0,0,0,0,0,0,114100,1649500,0,0,0,0,0,0,0,0,0,0,2021
48350,0,0,0,0,0,0,50600,0,0,0,0,0,0,0,0,0,0,0,128500,2820300,0,0,0,0,2021
48520,0,0,0,0,0,0,229200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48540,0,0,0,0,0,0,240900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48560,60100,435400,0,0,0,0,180800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48580,0,0,0,0,0,0,233300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48600,0,0,0,0,0,0,389400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48700,0,0,0,0,0,0,372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48800,0,0,0,0,0,0,583700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48900,90900,50800,0,0,0,0,114300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48905,59600,184800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48910,59600,100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48915,59600,193800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49000,106800,139400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49100,103600,168100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49110,77400,289800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19300,48100,0,0,0,0,2021
49200,0,0,60100,526700,0,0,653700,82100,0,0,0,0,0,0,0,0,0,0,3600,46500,0,0,0,0,2021
49205,108000,205900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49210,70800,197100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,36300,0,0,0,0,2021
49300,0,0,0,0,0,0,316200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266800,0,0,0,0,0,2021
49400,0,0,0,0,0,0,296400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49500,0,0,0,0,0,0,241000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49550,137700,241800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49560,138400,158300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49600,0,0,0,0,0,0,364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49700,0,0,0,0,0,0,364000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49800,0,0,0,0,0,0,0,0,200000,0,234100,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49900,0,0,0,0,0,0,465300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50100,0,0,0,0,0,0,300200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50150,0,0,0,0,0,0,300200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50200,0,0,0,0,0,0,550500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50300,0,0,0,0,0,0,372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50400,0,0,0,0,0,0,372000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50500,81000,186100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50510,86400,178300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50520,43200,85200,0,0,0,0,655500,719100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50525,113600,259800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50600,89700,123200,0,0,0,0,488100,223600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50700,0,0,0,0,0,0,744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50800,0,0,0,0,0,0,376700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50900,0,0,0,0,0,0,159800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51000,0,0,0,0,0,0,519500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51102,107800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51104,137700,128300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51106,138400,159400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51111,138900,259600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51116,138400,231100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51121,76500,215800,0,0,0,0,0,0,31500,0,75500,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51126,157700,194500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51150,157700,169900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51160,156900,121200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51165,150300,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51170,119800,155400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51180,155900,115300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51200,0,0,0,0,0,0,320400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51305,119500,326300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51310,137600,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51316,119500,240200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51318,119500,271800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51320,120100,178500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51321,120100,289000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51322,120100,327400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51323,119500,463100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51324,119500,262100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51325,120600,389300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51326,120800,268400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51327,124100,343300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51328,126600,253000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51329,120300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51330,123900,281500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51331,127300,290900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51332,124100,277800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51340,151900,162100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51350,163900,147500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51365,129200,245200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51385,129200,248500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51410,138900,189600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51440,138400,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51460,138400,131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51510,0,0,0,0,0,0,294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51560,166400,217900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51600,0,0,0,0,0,0,74200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51610,137600,191300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51620,137600,187800,0,0,0,0,0,10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51650,138400,182800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51700,0,0,0,0,0,0,480600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51800,0,0,0,0,0,0,483100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51850,0,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51900,0,0,0,0,0,0,327800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52000,0,0,0,0,0,0,332100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52100,0,0,0,0,0,0,319200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52200,0,0,0,0,0,0,326400,16300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52300,126300,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52370,175200,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52375,0,0,0,0,0,0,324700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52380,119400,224300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52390,119500,151100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52400,138400,158500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52405,137100,172500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52415,138400,244600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52440,138400,306500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52445,76500,129900,0,0,0,0,95600,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52450,119500,348000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52455,137600,192600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52470,138200,139200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52480,138400,181100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52490,138400,139200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52500,0,0,0,0,0,0,232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52600,0,0,0,0,0,0,211200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52700,0,0,89700,280300,0,0,526100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52800,143800,115900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52810,119500,205300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52820,119500,36800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52900,0,0,0,0,0,0,0,0,168000,0,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
53000,0,0,0,0,0,0,253700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
